id_note,id_etudiant,ue_id,note
2363,860347,288,10.92
2364,251446,1285,8.89
2365,251446,1286,11.15
2366,251446,1287,6.81
2367,251446,1288,13.82
2368,251446,1289,1.17
2369,251446,1290,11.48
2370,251446,1291,9.78
2371,251446,1292,12.19
2372,251446,1293,15.61
2373,798107,178,7.82
2374,798107,179,5.86
2375,798107,180,9.46
2376,798107,181,9.17
2377,798107,182,7.57
2378,798107,183,11.14
2379,798107,184,15.11
2380,798107,185,7.04
2381,798107,186,12.56
2382,118851,447,13.63
2383,118851,448,14.86
2384,118851,449,3.82
2385,118851,450,2.21
2386,118851,451,16.86
2387,118851,452,13.11
2388,118851,453,14.14
2389,118851,454,12.92
2390,118851,455,4.56
2391,765265,664,14.07
2392,765265,665,18.51
2393,765265,666,8.67
2394,765265,667,12.98
2395,765265,668,11.68
2396,765265,669,6.44
2397,765265,670,9.66
2398,327472,1195,12.38
2399,327472,1196,8.81
2400,327472,1197,9.97
2401,327472,1198,11.07
2402,327472,1199,13.05
2403,327472,1200,16.74
2404,327472,1201,9.67
2405,302125,769,5.86
2406,302125,770,4.37
2407,302125,771,7.14
2408,302125,772,8.38
2409,302125,773,12.69
2410,302125,774,8.14
2411,302125,775,12.32
2412,302125,776,1.87
2413,302125,777,17.97
2414,302125,778,12.73
2415,144197,769,3.75
2416,144197,770,10.54
2417,144197,771,15.45
2418,144197,772,8.81
2419,144197,773,10.56
2420,144197,774,7.86
2421,144197,775,14.58
2422,144197,776,7.35
2423,144197,777,10.39
2424,144197,778,10.57
2425,804624,557,15.99
2426,804624,558,14.67
2427,804624,559,10.85
2428,804624,560,10.88
2429,804624,561,7.36
2430,804624,562,9.94
2431,804624,563,6.6
2432,804624,564,7.61
2433,580524,476,11.68
2434,580524,477,15.79
2435,580524,478,7.73
2436,580524,479,11.76
2437,580524,480,14.76
2438,580524,481,10.77
2439,580524,482,15.76
2440,661090,590,5.56
2441,661090,591,6.41
2442,661090,592,12.99
2443,661090,593,10.04
2444,721106,317,10.82
2445,721106,318,3.73
2446,721106,319,2.47
2447,721106,320,13.23
2448,721106,321,7.54
2449,721106,322,7.27
2450,721106,323,9.87
2451,721106,324,8.27
2452,721106,325,8.57
2453,721106,326,2.93
2454,451710,354,3.6
2455,451710,355,19.15
2456,451710,356,10.4
2457,451710,357,14.22
2458,451710,358,4.08
2459,451710,359,9.04
2460,451710,360,15.91
2461,451710,361,13.9
2462,451710,362,10.85
2463,141177,872,15.99
2464,141177,873,14.67
2465,141177,874,10.72
2466,141177,875,12.47
2467,141177,876,9.69
2468,141177,877,10.56
2469,141177,878,15.48
2470,141177,879,11.83
2471,141177,880,9.82
2472,141177,881,8.72
2473,141177,882,10.64
2474,141177,883,14.29
2475,141177,884,13.3
2476,992787,1337,11.54
2477,992787,1338,4.23
2478,992787,1339,12.83
2479,992787,1340,12.33
2480,992787,1341,12.32
2481,992787,1342,10.14
2482,992787,1343,12.79
2483,992787,1344,6.31
2484,992787,1345,12.49
2485,540281,594,12.02
2486,540281,595,13.06
2487,540281,596,1.74
2488,540281,597,12.85
2489,540281,598,9.83
2490,540281,599,10.52
2491,540281,600,7.98
2492,540281,601,13.03
2493,540281,602,12.89
2494,540281,603,14.08
2495,732346,822,13.22
2496,732346,823,11.47
2497,732346,824,7.89
2498,732346,825,13.0
2499,732346,826,12.14
2500,732346,827,13.06
2501,732346,828,8.23
2502,732346,829,9.7
2503,732346,830,7.68
2504,732346,831,8.5
2505,422151,1067,6.73
2506,422151,1068,9.6
2507,422151,1069,13.42
2508,422151,1070,4.21
2509,422151,1071,6.45
2510,422151,1072,14.33
2511,422151,1073,14.39
2512,422151,1074,6.16
2513,422151,1075,12.07
2514,650233,498,8.9
2515,650233,499,7.01
2516,650233,500,15.84
2517,650233,501,9.6
2518,650233,502,13.73
2519,650233,503,13.12
2520,650233,504,11.8
2521,650233,505,13.08
2522,650233,506,11.46
2523,650233,507,13.98
2524,177762,456,8.1
2525,177762,457,7.46
2526,177762,458,4.55
2527,177762,459,6.02
2528,177762,460,5.51
2529,177762,461,3.24
2530,177762,462,3.16
2531,177762,463,12.93
2532,177762,464,5.14
2533,177762,465,2.39
2534,177762,466,11.35
2535,519043,1315,5.85
2536,519043,1316,10.12
2537,519043,1317,10.46
2538,519043,1318,14.11
2539,519043,1319,15.29
2540,519043,1320,11.98
2541,519043,1321,10.54
2542,519043,1322,6.99
2543,519043,1323,8.99
2544,519043,1324,7.9
2545,519043,1325,19.2
2546,519043,1326,12.2
2547,199372,289,11.89
2548,199372,290,10.95
2549,199372,291,14.84
2550,199372,292,11.94
2551,199372,293,15.51
2552,199372,294,14.47
2553,199372,295,12.8
2554,199372,296,9.72
2555,199372,297,11.44
2556,199372,298,13.15
2557,482047,711,12.39
2558,482047,712,9.52
2559,482047,713,5.22
2560,482047,714,12.15
2561,482047,715,16.88
2562,482047,716,5.94
2563,482047,717,12.25
2564,482047,718,1.92
2565,482047,719,9.88
2566,482047,720,15.68
2567,387712,1346,8.1
2568,387712,1347,6.88
2569,387712,1348,13.71
2570,387712,1349,7.13
2571,387712,1350,6.13
2572,387712,1351,4.25
2573,387712,1352,10.37
2574,227185,456,6.72
2575,227185,457,15.78
2576,227185,458,7.28
2577,227185,459,9.56
2578,227185,460,13.37
2579,227185,461,9.41
2580,227185,462,15.27
2581,227185,463,12.11
2582,227185,464,11.02
2583,227185,465,11.37
2584,227185,466,15.05
2585,317428,170,12.73
2586,317428,171,4.88
2587,317428,172,18.33
2588,317428,173,5.38
2589,317428,174,11.24
2590,317428,175,13.69
2591,317428,176,6.22
2592,317428,177,9.32
2593,742789,1246,12.57
2594,287182,85,8.41
2595,287182,86,2.88
2596,287182,87,5.86
2597,287182,88,10.07
2598,287182,89,9.43
2599,287182,90,4.4
2600,287182,91,13.2
2601,287182,92,9.58
2602,287182,93,15.61
2603,491461,178,10.13
2604,491461,179,11.9
2605,491461,180,16.37
2606,491461,181,6.4
2607,491461,182,14.56
2608,491461,183,14.5
2609,491461,184,8.33
2610,491461,185,12.51
2611,491461,186,7.33
2612,382032,78,15.91
2613,382032,79,13.04
2614,382032,80,11.6
2615,382032,81,10.46
2616,382032,82,13.31
2617,382032,83,12.3
2618,382032,84,17.21
2619,394859,791,5.39
2620,394859,792,6.63
2621,394859,793,15.19
2622,394859,794,5.49
2623,394859,795,12.36
2624,394859,796,13.74
2625,394859,797,12.77
2626,394859,798,9.15
2627,394859,799,5.98
2628,394859,800,7.09
2629,394859,801,11.84
2630,394859,802,14.43
2631,325338,1067,10.57
2632,325338,1068,8.32
2633,325338,1069,17.5
2634,325338,1070,19.18
2635,325338,1071,7.79
2636,325338,1072,11.53
2637,325338,1073,12.02
2638,325338,1074,16.58
2639,325338,1075,16.36
2640,472690,128,11.17
2641,472690,129,11.66
2642,472690,130,15.02
2643,472690,131,8.2
2644,472690,132,17.19
2645,472690,133,6.01
2646,472690,134,7.04
2647,472690,135,17.0
2648,762827,234,11.17
2649,762827,235,5.76
2650,762827,236,4.07
2651,762827,237,14.93
2652,762827,238,13.3
2653,762827,239,16.25
2654,762827,240,14.79
2655,493018,178,13.23
2656,493018,179,12.12
2657,493018,180,11.29
2658,493018,181,7.83
2659,493018,182,9.74
2660,493018,183,10.66
2661,493018,184,9.55
2662,493018,185,10.53
2663,493018,186,8.7
2664,927032,1058,12.61
2665,927032,1059,8.31
2666,927032,1060,14.85
2667,927032,1061,10.16
2668,927032,1062,15.02
2669,927032,1063,13.16
2670,927032,1064,8.51
2671,927032,1065,4.67
2672,927032,1066,3.38
2673,643804,289,15.51
2674,643804,290,9.05
2675,643804,291,12.07
2676,643804,292,11.07
2677,643804,293,13.33
2678,643804,294,11.82
2679,643804,295,15.55
2680,643804,296,18.41
2681,643804,297,15.62
2682,643804,298,8.5
2683,605340,1295,15.98
2684,605340,1296,10.07
2685,605340,1297,13.61
2686,605340,1298,1.13
2687,605340,1299,9.51
2688,605340,1300,10.1
2689,605340,1301,18.75
2690,605340,1302,6.88
2691,605340,1303,13.58
2692,605340,1304,4.06
2693,904061,769,10.68
2694,904061,770,13.3
2695,904061,771,7.82
2696,904061,772,14.97
2697,904061,773,11.39
2698,904061,774,12.78
2699,904061,775,6.83
2700,904061,776,7.22
2701,904061,777,16.67
2702,904061,778,5.17
2703,439603,1039,13.43
2704,594859,70,8.3
2705,594859,71,11.85
2706,594859,72,5.73
2707,594859,73,11.24
2708,594859,74,15.87
2709,594859,75,15.12
2710,594859,76,16.14
2711,594859,77,16.35
2712,172658,187,10.18
2713,172658,188,11.11
2714,172658,189,11.82
2715,172658,190,12.36
2716,172658,191,17.04
2717,172658,192,11.74
2718,172658,193,13.64
2719,998579,1039,10.74
2720,120834,25,0.53
2721,120834,26,8.31
2722,120834,27,17.04
2723,120834,28,11.97
2724,120834,29,5.72
2725,120834,30,7.3
2726,120834,31,15.71
2727,120834,32,13.51
2728,467049,885,16.79
2729,467049,886,6.18
2730,467049,887,6.45
2731,467049,888,8.8
2732,467049,889,14.71
2733,467049,890,10.74
2734,467049,891,18.94
2735,467049,892,7.83
2736,467049,893,4.46
2737,467049,894,2.5
2738,467049,895,11.11
2739,467049,896,11.9
2740,182009,803,17.31
2741,362684,249,10.01
2742,362684,250,10.65
2743,362684,251,5.52
2744,362684,252,9.93
2745,362684,253,12.79
2746,362684,254,5.12
2747,362684,255,4.34
2748,362684,256,11.65
2749,592370,467,9.05
2750,592370,468,10.97
2751,592370,469,14.58
2752,592370,470,13.43
2753,592370,471,12.71
2754,592370,472,4.9
2755,592370,473,11.76
2756,592370,474,4.35
2757,592370,475,10.53
2758,831515,62,8.83
2759,831515,63,8.21
2760,831515,64,10.04
2761,831515,65,10.5
2762,831515,66,6.68
2763,831515,67,10.32
2764,831515,68,13.38
2765,831515,69,7.1
2766,577860,1295,6.54
2767,577860,1296,6.3
2768,577860,1297,8.22
2769,577860,1298,18.33
2770,577860,1299,13.51
2771,577860,1300,9.75
2772,577860,1301,14.31
2773,577860,1302,10.06
2774,577860,1303,15.05
2775,577860,1304,15.09
2776,717426,1216,7.8
2777,717426,1217,9.32
2778,588590,1194,4.57
2779,167361,1295,10.74
2780,167361,1296,7.03
2781,167361,1297,19.93
2782,167361,1298,8.87
2783,167361,1299,12.03
2784,167361,1300,17.29
2785,167361,1301,2.14
2786,167361,1302,18.99
2787,167361,1303,12.41
2788,167361,1304,14.36
2789,118425,1202,17.49
2790,118425,1203,12.2
2791,118425,1204,15.46
2792,118425,1205,10.0
2793,118425,1206,4.34
2794,118425,1207,5.76
2795,118425,1208,14.58
2796,108511,483,15.87
2797,108511,484,7.97
2798,108511,485,6.01
2799,108511,486,15.55
2800,108511,487,14.55
2801,108511,488,8.72
2802,427449,1295,6.81
2803,427449,1296,16.23
2804,427449,1297,14.25
2805,427449,1298,6.2
2806,427449,1299,10.62
2807,427449,1300,11.46
2808,427449,1301,3.77
2809,427449,1302,8.47
2810,427449,1303,11.0
2811,427449,1304,6.86
2812,654071,1305,18.0
2813,654071,1306,11.08
2814,654071,1307,9.43
2815,654071,1308,3.23
2816,654071,1309,14.08
2817,654071,1310,2.02
2818,654071,1311,10.35
2819,654071,1312,8.54
2820,654071,1313,15.88
2821,654071,1314,10.53
2822,938040,283,9.18
2823,938040,284,15.87
2824,938040,285,12.9
2825,938040,286,14.58
2826,938040,287,7.68
2827,938040,288,14.82
2828,331086,456,11.61
2829,331086,457,8.59
2830,331086,458,15.95
2831,331086,459,7.53
2832,331086,460,16.36
2833,331086,461,11.6
2834,331086,462,2.69
2835,331086,463,11.81
2836,331086,464,8.27
2837,331086,465,6.49
2838,331086,466,10.01
2839,930579,17,5.99
2840,930579,18,7.7
2841,930579,19,6.14
2842,930579,20,11.92
2843,930579,21,9.94
2844,930579,22,11.73
2845,930579,23,8.81
2846,930579,24,13.86
2847,585929,249,8.89
2848,585929,250,13.06
2849,585929,251,11.62
2850,585929,252,7.46
2851,585929,253,11.75
2852,585929,254,6.48
2853,585929,255,11.74
2854,585929,256,11.71
2855,703361,85,7.35
2856,703361,86,18.17
2857,703361,87,11.22
2858,703361,88,12.88
2859,703361,89,11.89
2860,703361,90,11.99
2861,703361,91,11.68
2862,703361,92,11.97
2863,703361,93,14.58
2864,494430,317,14.7
2865,494430,318,13.99
2866,494430,319,3.41
2867,494430,320,12.06
2868,494430,321,11.07
2869,494430,322,17.15
2870,494430,323,9.23
2871,494430,324,10.22
2872,494430,325,7.35
2873,494430,326,10.28
2874,388730,1266,5.83
2875,388730,1267,8.39
2876,388730,1268,5.89
2877,388730,1269,8.34
2878,388730,1270,0.07
2879,388730,1271,12.06
2880,388730,1272,8.67
2881,388730,1273,11.62
2882,388730,1274,11.0
2883,388730,1275,11.23
2884,388730,1276,19.27
2885,901362,25,6.98
2886,901362,26,8.79
2887,901362,27,11.45
2888,901362,28,6.32
2889,901362,29,11.14
2890,901362,30,12.82
2891,901362,31,13.07
2892,901362,32,5.77
2893,547651,1086,9.95
2894,547651,1087,13.98
2895,547651,1088,8.47
2896,547651,1089,10.89
2897,547651,1090,8.78
2898,547651,1091,7.67
2899,547651,1092,6.43
2900,547651,1093,8.68
2901,547651,1094,8.29
2902,737557,178,4.37
2903,737557,179,16.14
2904,737557,180,6.08
2905,737557,181,4.01
2906,737557,182,9.35
2907,737557,183,10.12
2908,737557,184,10.57
2909,737557,185,13.92
2910,737557,186,10.25
2911,522955,779,16.47
2912,522955,780,10.17
2913,522955,781,4.6
2914,522955,782,15.76
2915,522955,783,11.46
2916,522955,784,13.2
2917,522955,785,17.17
2918,522955,786,4.14
2919,522955,787,7.53
2920,522955,788,12.01
2921,522955,789,2.47
2922,522955,790,8.82
2923,446584,128,11.87
2924,446584,129,11.82
2925,446584,130,2.18
2926,446584,131,12.07
2927,446584,132,10.84
2928,446584,133,13.68
2929,446584,134,16.84
2930,446584,135,12.58
2931,253542,1162,11.87
2932,253542,1163,12.72
2933,253542,1164,12.22
2934,612119,1305,3.63
2935,612119,1306,8.97
2936,612119,1307,7.7
2937,612119,1308,10.55
2938,612119,1309,3.7
2939,612119,1310,8.11
2940,612119,1311,15.45
2941,612119,1312,2.59
2942,612119,1313,10.89
2943,612119,1314,4.46
2944,563334,685,9.37
2945,563334,686,16.42
2946,563334,687,1.89
2947,563334,688,1.7
2948,988621,1202,9.73
2949,988621,1203,17.24
2950,988621,1204,0.56
2951,988621,1205,13.32
2952,988621,1206,14.44
2953,988621,1207,7.93
2954,988621,1208,4.13
2955,519630,483,15.49
2956,519630,484,13.12
2957,519630,485,15.73
2958,519630,486,10.16
2959,519630,487,11.49
2960,519630,488,8.27
2961,751643,872,16.84
2962,751643,873,16.69
2963,751643,874,7.97
2964,751643,875,8.38
2965,751643,876,15.18
2966,751643,877,16.94
2967,751643,878,10.64
2968,751643,879,9.44
2969,751643,880,14.43
2970,751643,881,13.41
2971,751643,882,16.73
2972,751643,883,7.92
2973,751643,884,17.27
2974,469674,94,13.57
2975,469674,95,6.29
2976,469674,96,17.86
2977,469674,97,9.28
2978,469674,98,4.76
2979,469674,99,15.33
2980,469674,100,15.55
2981,469674,101,8.34
2982,646688,1076,10.9
2983,646688,1077,16.68
2984,646688,1078,10.21
2985,646688,1079,8.96
2986,646688,1080,13.5
2987,646688,1081,13.97
2988,646688,1082,10.45
2989,646688,1083,9.52
2990,646688,1084,10.21
2991,646688,1085,8.73
2992,895874,327,8.21
2993,895874,328,11.13
2994,895874,329,9.57
2995,895874,330,12.03
2996,895874,331,1.8
2997,895874,332,15.51
2998,895874,333,8.87
2999,895874,334,5.4
3000,135293,33,12.31
3001,135293,34,5.79
3002,135293,35,16.03
3003,135293,36,11.49
3004,135293,37,12.23
3005,135293,38,15.51
3006,295422,545,11.42
3007,295422,546,13.13
3008,295422,547,14.55
3009,538990,170,14.15
3010,538990,171,14.96
3011,538990,172,7.7
3012,538990,173,3.19
3013,538990,174,8.17
3014,538990,175,14.92
3015,538990,176,3.96
3016,538990,177,19.58
3017,168576,664,2.31
3018,168576,665,15.25
3019,168576,666,12.97
3020,168576,667,9.02
3021,168576,668,17.59
3022,168576,669,16.02
3023,168576,670,11.57
3024,760443,731,14.43
3025,760443,732,11.85
3026,760443,733,9.41
3027,760443,734,3.59
3028,760443,735,15.44
3029,760443,736,7.11
3030,760443,737,9.63
3031,760443,738,10.8
3032,760443,739,9.59
3033,760443,740,13.19
3034,760443,741,8.96
3035,760443,742,11.84
3036,997381,234,9.99
3037,997381,235,12.62
3038,997381,236,7.15
3039,997381,237,11.56
3040,997381,238,11.88
3041,997381,239,6.44
3042,997381,240,11.24
3043,306047,202,16.03
3044,306047,203,3.96
3045,306047,204,16.28
3046,306047,205,7.08
3047,306047,206,9.41
3048,306047,207,10.54
3049,306047,208,15.71
3050,306047,209,7.05
3051,296910,657,15.77
3052,296910,658,10.33
3053,296910,659,6.75
3054,296910,660,12.91
3055,296910,661,18.12
3056,296910,662,17.2
3057,296910,663,13.66
3058,139129,218,12.26
3059,139129,219,9.04
3060,139129,220,17.42
3061,139129,221,5.68
3062,139129,222,15.41
3063,139129,223,17.98
3064,139129,224,14.9
3065,139129,225,11.94
3066,287884,981,7.93
3067,287884,982,12.11
3068,287884,983,8.65
3069,287884,984,0.94
3070,287884,985,10.26
3071,287884,986,11.73
3072,287884,987,11.68
3073,287884,988,8.85
3074,287884,989,9.13
3075,287884,990,3.15
3076,287884,991,11.78
3077,678399,489,16.16
3078,678399,490,6.81
3079,678399,491,6.45
3080,678399,492,4.04
3081,678399,493,10.2
3082,678399,494,16.23
3083,678399,495,11.25
3084,678399,496,2.45
3085,283855,102,8.27
3086,283855,103,11.75
3087,283855,104,17.04
3088,283855,105,7.1
3089,283855,106,8.53
3090,283855,107,10.84
3091,283855,108,11.76
3092,283855,109,7.8
3093,331299,731,5.16
3094,331299,732,14.39
3095,331299,733,6.53
3096,331299,734,16.67
3097,331299,735,10.96
3098,331299,736,13.74
3099,331299,737,12.87
3100,331299,738,14.44
3101,331299,739,16.93
3102,331299,740,8.23
3103,331299,741,10.41
3104,331299,742,3.89
3105,967736,791,11.2
3106,967736,792,6.86
3107,967736,793,5.46
3108,967736,794,11.08
3109,967736,795,10.53
3110,967736,796,10.53
3111,967736,797,6.56
3112,967736,798,17.26
3113,967736,799,13.82
3114,967736,800,4.97
3115,967736,801,13.68
3116,967736,802,15.34
3117,487364,17,11.02
3118,487364,18,1.15
3119,487364,19,8.98
3120,487364,20,18.64
3121,487364,21,6.21
3122,487364,22,5.37
3123,487364,23,13.18
3124,487364,24,1.65
3125,551587,1096,14.89
3126,551587,1097,13.45
3127,551587,1098,9.48
3128,551587,1099,10.61
3129,551587,1100,12.24
3130,551587,1101,17.45
3131,551587,1102,8.32
3132,551587,1103,5.52
3133,551587,1104,13.26
3134,551587,1105,18.28
3135,551587,1106,10.63
3136,551587,1107,15.95
3137,551587,1108,4.46
3138,551587,1109,10.87
3139,551587,1110,16.35
3140,551587,1111,5.93
3141,551587,1112,4.3
3142,551587,1113,14.62
3143,551587,1114,16.11
3144,551587,1115,12.8
3145,551587,1116,9.27
3146,551587,1117,12.09
3147,551587,1118,17.81
3148,551587,1119,10.11
3149,551587,1120,14.72
3150,551587,1121,11.65
3151,551587,1122,9.04
3152,551587,1123,13.33
3153,551587,1124,13.81
3154,551587,1125,10.88
3155,551587,1126,3.25
3156,551587,1127,11.01
3157,551587,1128,14.39
3158,551587,1129,13.58
3159,551587,1130,13.19
3160,551587,1131,11.92
3161,551587,1132,16.42
3162,551587,1133,11.4
3163,551587,1134,16.71
3164,551587,1135,10.56
3165,551587,1136,6.24
3166,551587,1137,14.14
3167,551587,1138,3.96
3168,551587,1139,13.73
3169,551587,1140,3.34
3170,551587,1141,5.18
3171,551587,1142,9.99
3172,551587,1143,4.96
3173,551587,1144,4.42
3174,551587,1145,16.58
3175,551587,1146,12.34
3176,551587,1147,14.13
3177,551587,1148,2.73
3178,551587,1149,13.05
3179,551587,1150,10.98
3180,551587,1151,9.84
3181,551587,1152,16.17
3182,551587,1153,3.46
3183,551587,1154,4.28
3184,551587,1155,5.86
3185,551587,1156,10.08
3186,551587,1157,6.33
3187,551587,1158,1.52
3188,551587,1159,4.77
3189,471609,289,19.08
3190,471609,290,4.29
3191,471609,291,17.93
3192,471609,292,11.94
3193,471609,293,7.44
3194,471609,294,8.5
3195,471609,295,13.37
3196,471609,296,13.09
3197,471609,297,13.46
3198,471609,298,14.79
3199,592471,648,4.88
3200,592471,649,10.95
3201,592471,650,13.74
3202,592471,651,9.49
3203,592471,652,8.49
3204,592471,653,4.49
3205,592471,654,13.72
3206,592471,655,8.03
3207,592471,656,4.93
3208,171844,664,11.82
3209,171844,665,17.44
3210,171844,666,13.97
3211,171844,667,10.46
3212,171844,668,7.75
3213,171844,669,2.01
3214,171844,670,11.61
3215,754796,992,16.19
3216,754796,993,7.97
3217,754796,994,12.03
3218,754796,995,18.96
3219,754796,996,4.29
3220,754796,997,12.93
3221,754796,998,15.53
3222,754796,999,13.4
3223,754796,1000,10.16
3224,754796,1001,8.58
3225,754796,1002,5.01
3226,754796,1003,3.24
3227,122251,1096,17.29
3228,122251,1097,4.5
3229,122251,1098,9.09
3230,122251,1099,14.06
3231,122251,1100,14.4
3232,122251,1101,16.07
3233,122251,1102,9.15
3234,122251,1103,13.62
3235,122251,1104,12.69
3236,122251,1105,3.87
3237,122251,1106,18.13
3238,122251,1107,13.61
3239,122251,1108,13.32
3240,122251,1109,14.27
3241,122251,1110,1.3
3242,122251,1111,10.49
3243,122251,1112,10.83
3244,122251,1113,15.35
3245,122251,1114,15.5
3246,122251,1115,11.41
3247,122251,1116,11.74
3248,122251,1117,12.14
3249,122251,1118,11.89
3250,122251,1119,10.11
3251,122251,1120,10.33
3252,122251,1121,7.99
3253,122251,1122,5.51
3254,122251,1123,7.04
3255,122251,1124,15.82
3256,122251,1125,9.58
3257,122251,1126,9.76
3258,122251,1127,5.22
3259,122251,1128,11.91
3260,122251,1129,3.45
3261,122251,1130,10.41
3262,122251,1131,10.81
3263,122251,1132,15.29
3264,122251,1133,0.89
3265,122251,1134,11.5
3266,122251,1135,13.39
3267,122251,1136,10.72
3268,122251,1137,7.94
3269,122251,1138,16.89
3270,122251,1139,4.26
3271,122251,1140,12.44
3272,122251,1141,17.13
3273,122251,1142,17.18
3274,122251,1143,4.72
3275,122251,1144,12.35
3276,122251,1145,17.44
3277,122251,1146,2.47
3278,122251,1147,16.53
3279,122251,1148,14.21
3280,122251,1149,12.21
3281,122251,1150,11.38
3282,122251,1151,13.53
3283,122251,1152,16.08
3284,122251,1153,14.06
3285,122251,1154,2.46
3286,122251,1155,10.19
3287,122251,1156,15.02
3288,122251,1157,7.94
3289,122251,1158,5.87
3290,122251,1159,12.35
3291,645529,671,7.42
3292,645529,672,11.29
3293,645529,673,11.55
3294,645529,674,8.22
3295,645529,675,10.43
3296,645529,676,11.54
3297,645529,677,16.76
3298,645529,678,8.12
3299,861979,25,4.85
3300,861979,26,10.51
3301,861979,27,13.97
3302,861979,28,8.05
3303,861979,29,7.65
3304,861979,30,10.39
3305,861979,31,15.1
3306,861979,32,6.7
3307,941053,744,17.0
3308,941053,745,10.57
3309,941053,746,10.82
3310,941053,747,10.09
3311,941053,748,13.63
3312,941053,749,18.52
3313,941053,750,17.59
3314,941053,751,11.0
3315,941053,752,18.09
3316,941053,753,5.72
3317,941053,754,5.23
3318,941053,755,4.75
3319,628023,1086,9.97
3320,628023,1087,3.1
3321,628023,1088,10.41
3322,628023,1089,16.97
3323,628023,1090,2.2
3324,628023,1091,7.07
3325,628023,1092,1.87
3326,628023,1093,10.66
3327,628023,1094,15.82
3328,499502,289,10.74
3329,499502,290,10.89
3330,499502,291,6.19
3331,499502,292,2.13
3332,499502,293,15.44
3333,499502,294,4.23
3334,499502,295,16.37
3335,499502,296,8.78
3336,499502,297,17.21
3337,499502,298,12.75
3338,222877,769,12.67
3339,222877,770,6.68
3340,222877,771,8.04
3341,222877,772,10.58
3342,222877,773,14.77
3343,222877,774,11.92
3344,222877,775,3.8
3345,222877,776,14.56
3346,222877,777,9.38
3347,222877,778,7.82
3348,426336,574,12.35
3349,426336,575,9.77
3350,426336,576,9.56
3351,426336,577,13.94
3352,426336,578,9.42
3353,426336,579,14.55
3354,426336,580,6.78
3355,426336,581,8.48
3356,426336,582,14.54
3357,141690,429,14.95
3358,141690,430,11.47
3359,141690,431,11.95
3360,141690,432,15.52
3361,141690,433,14.54
3362,141690,434,10.08
3363,141690,435,14.82
3364,141690,436,16.16
3365,141690,437,15.68
3366,141690,438,10.59
3367,113636,447,17.71
3368,113636,448,5.96
3369,113636,449,12.78
3370,113636,450,6.96
3371,113636,451,2.98
3372,113636,452,14.04
3373,113636,453,10.42
3374,113636,454,12.46
3375,113636,455,10.25
3376,209760,648,5.39
3377,209760,649,3.7
3378,209760,650,14.86
3379,209760,651,6.7
3380,209760,652,18.72
3381,209760,653,12.21
3382,209760,654,13.14
3383,209760,655,12.96
3384,209760,656,11.91
3385,768962,1277,4.08
3386,768962,1278,15.89
3387,768962,1279,3.79
3388,768962,1280,13.72
3389,768962,1281,9.26
3390,768962,1282,12.13
3391,768962,1283,13.02
3392,768962,1284,14.2
3393,529645,700,7.3
3394,529645,701,13.46
3395,529645,702,9.79
3396,529645,703,9.02
3397,529645,704,2.99
3398,529645,705,12.44
3399,529645,706,12.49
3400,529645,707,18.12
3401,529645,708,13.77
3402,529645,709,11.14
3403,529645,710,5.92
3404,179752,970,11.9
3405,179752,971,9.36
3406,179752,972,13.2
3407,179752,973,11.67
3408,179752,974,16.01
3409,179752,975,15.75
3410,179752,976,14.46
3411,179752,977,12.58
3412,179752,978,2.09
3413,179752,979,13.85
3414,127724,456,12.13
3415,127724,457,7.99
3416,127724,458,9.1
3417,127724,459,7.22
3418,127724,460,6.5
3419,127724,461,10.57
3420,127724,462,17.2
3421,127724,463,2.0
3422,127724,464,13.51
3423,127724,465,4.64
3424,127724,466,10.83
3425,550695,832,10.09
3426,550695,833,10.76
3427,550695,834,4.45
3428,550695,835,9.69
3429,550695,836,10.99
3430,550695,837,15.14
3431,550695,838,9.25
3432,550695,839,19.21
3433,550695,840,12.19
3434,572236,439,9.91
3435,572236,440,14.01
3436,572236,441,12.43
3437,572236,442,8.32
3438,572236,443,13.37
3439,572236,444,8.66
3440,572236,445,10.83
3441,572236,446,7.95
3442,355907,594,17.05
3443,355907,595,18.03
3444,355907,596,7.83
3445,355907,597,8.36
3446,355907,598,10.51
3447,355907,599,9.03
3448,355907,600,8.38
3449,355907,601,9.57
3450,355907,602,5.82
3451,355907,603,4.86
3452,351660,557,4.69
3453,351660,558,7.66
3454,351660,559,14.07
3455,351660,560,8.82
3456,351660,561,8.27
3457,351660,562,10.75
3458,351660,563,12.28
3459,351660,564,17.36
3460,714673,679,15.0
3461,714673,680,11.39
3462,714673,681,12.35
3463,714673,682,17.37
3464,714673,683,9.23
3465,714673,684,10.77
3466,832542,170,11.95
3467,832542,171,10.32
3468,832542,172,15.22
3469,832542,173,14.47
3470,832542,174,6.07
3471,832542,175,4.31
3472,832542,176,11.27
3473,832542,177,15.93
3474,163840,110,8.24
3475,163840,111,14.06
3476,163840,112,8.19
3477,163840,113,9.03
3478,163840,114,9.39
3479,163840,115,7.22
3480,163840,116,12.61
3481,163840,117,14.31
3482,332447,476,1.8
3483,332447,477,13.71
3484,332447,478,13.04
3485,332447,479,15.98
3486,332447,480,11.9
3487,332447,481,4.52
3488,332447,482,13.78
3489,284155,565,11.77
3490,284155,566,9.05
3491,284155,567,11.99
3492,284155,568,8.38
3493,284155,569,14.65
3494,284155,570,10.87
3495,284155,571,5.31
3496,284155,572,8.73
3497,284155,573,4.8
3498,331536,924,2.18
3499,331536,925,12.93
